x,y,z,gt
-2.5300727,-4.919486,7.7386584,stand
-2.071583,-4.8015714,7.9032598,stand
-2.1883004,-4.7518916,7.8847046,stand
-2.1350293,-4.871602,7.909844,stand
-0.78689575,3.479477,8.953552,stand
-2.0219033,-4.859032,7.8715367,stand
-5.75473,5.1885834,3.0335693,stand
-1.9548657,-5.322909,7.639299,stand
-2.178125,-4.855441,7.8452005,stand
-0.17276001,4.2269135,9.046387,stand
-1.4224548,-0.83851624,8.786926,stand
-7.7375793,4.622055,3.4453735,stand
-2.1110873,-4.753089,7.917625,stand
-0.73928833,2.8105927,9.139221,stand
-2.0847511,-4.914099,7.8487916,stand
-2.1092918,-4.920683,7.8344264,stand
-2.1158757,-4.933253,7.890092,stand
-2.2170308,-4.9865236,7.7105265,stand
-2.1547816,-4.867412,7.900267,stand
-2.0266917,-5.437232,7.554305,stand
-0.47982788,3.0533905,9.051147,stand
-2.2810757,-4.5926776,7.9768815,stand
-2.834735,-4.1539397,8.04751,stand
-2.0446482,-6.0082493,7.1460934,stand
3.4320881,-7.5824366,5.0463786,stand
-2.8401217,-3.86484,8.006809,stand
-2.179322,-4.733337,7.9266033,stand
-1.9818004,-4.83928,7.921815,stand
-0.18466187,4.738693,8.839294,stand
-2.208651,-4.8057613,7.875128,stand
-1.0392151,2.6987152,9.412964,stand
-6.913971,6.1074066,-6.3189087,stand
-1.6343079,0.13743591,10.28894,stand
-1.750946,8.185471,0.43182373,stand
-2.1643584,-4.8458643,7.8625584,stand
-2.5474305,-4.911106,7.6889787,stand
-6.90921,8.259262,3.262085,stand
-2.2218192,-5.0266266,7.7470384,stand
-2.4797945,-4.7536874,7.8853035,stand
-2.0009542,-4.803367,7.9367785,stand
0.6374562,-3.1082723,8.652046,stand
-0.8487854,3.0081635,9.151123,stand
-0.7726135,2.839157,8.791687,stand
-2.1745336,-4.8745947,7.8607626,stand
-2.1894975,-4.8177323,7.8727336,stand
-2.1859062,-4.981137,7.803302,stand
-2.2679076,-3.2315738,8.797494,stand
-0.21560669,3.8603363,9.029724,stand
-0.6512146,3.0795746,9.039246,stand
-2.582745,-4.9158945,7.697957,stand
-2.5953147,-4.14975,8.034343,stand
-2.2104468,-5.0571527,7.7560163,stand
-0.8725891,2.6035004,9.412964,stand
-2.2140381,-4.8422728,7.881712,stand
-2.1493945,-4.8859673,7.8613615,stand
-2.1499932,-4.9057193,7.8475947,stand
-2.5174255,10.782455,0.9459839,stand
-2.6491842,-4.350863,8.094197,stand
-2.0590134,-4.8853683,7.889493,stand
-1.9668367,-5.4486046,7.5842323,stand
-4.431244,7.6665497,-3.979004,stand
-2.3708582,-4.911705,7.803302,stand
-2.5480292,-5.5222263,6.8288617,stand
-2.5791538,-4.920683,7.6931686,stand
-1.6142905,-5.0344076,7.909844,stand
-2.180519,-4.766257,7.926005,stand
-0.8178406,3.1509857,9.320129,stand
-2.7760768,-4.7429137,7.707534,stand
-2.106299,-4.0982747,8.187572,stand
-2.0829554,-4.896741,7.8086886,stand
-2.56419,-4.8985367,7.702147,stand
-2.6084828,-5.3941364,7.374141,stand
-2.2732944,-4.9919105,7.730279,stand
-4.132991,-5.8759694,6.2793927,stand
-2.1404164,-5.056554,7.773973,stand
1.7495629,-0.8834604,9.892242,stand
-2.4522612,-4.8189297,7.7691846,stand
-2.1972785,-4.947019,7.837419,stand
-2.2463598,-4.983531,7.759608,stand
-2.011728,-4.955399,7.837419,stand
-2.5611973,-4.953005,7.677606,stand
-2.0260932,-4.8626237,7.8888946,stand
-2.1338322,-4.844667,7.845799,stand
2.9502552,-5.324106,8.720282,stand
-2.1972785,-4.7159786,7.9272017,stand
-1.7818847,-5.1146135,7.703344,stand
-2.2080526,-4.735731,7.9607205,stand
-2.1470003,-4.833295,7.8493905,stand
-2.144606,-4.9398365,7.8356237,stand
-2.441487,-4.912902,7.81647,stand
-2.1493945,-4.8003745,7.8829093,stand
-1.7604675,2.1797943,9.2630005,stand
-2.552219,-4.8841715,7.7614036,stand
2.8125885,-5.1026425,8.688558,stand
-1.95307,-5.395334,7.5321584,stand
-2.6102784,-4.677073,7.8248496,stand
-2.147599,-4.8907557,7.8745294,stand
-2.5611973,-4.872799,7.7428484,stand
-2.3062148,-5.1050367,7.6129627,stand
-2.1811178,-5.017648,7.726089,stand
-2.2391772,-5.016451,7.7769656,stand
-4.714508,6.0169525,0.59606934,stand
-2.6264393,-4.9320555,7.7093296,stand
-4.0313416,6.076462,0.8483887,stand
-2.1254525,-6.0770826,7.143699,stand
-2.3133974,-2.3026235,9.229648,stand
-2.5570073,-4.983531,7.6614456,stand
-2.247557,-4.8506527,7.8116817,stand
-2.0087352,-4.8763905,7.885902,stand
-2.224812,-5.035006,7.7488337,stand
-2.598906,-4.8626237,7.73806,stand
-2.3385365,-4.770447,7.8050976,stand
-2.235586,-4.7494974,7.8966756,stand
-6.6021423,5.5027924,-6.159424,stand
-2.2188265,-5.018845,7.7320743,stand
-4.240814,7.8569794,-4.7335815,stand
-2.7036524,-4.80636,8.148665,stand
-1.822586,-4.3676224,8.196549,stand
-5.7832947,9.159042,-1.5629272,stand
-1.3534241,2.2107391,9.679565,stand
-2.6862943,-4.8733974,7.666234,stand
-3.0672913,8.559189,3.1763916,stand
-0.80355835,3.0010223,9.255859,stand
-2.5863364,-4.9458222,7.707534,stand
-2.1625626,-5.0421886,7.6823945,stand
-0.846405,2.9629364,10.369873,stand
-2.5635915,-4.863222,7.7626004,stand
-1.9069817,-5.3223104,7.6668324,stand
-2.235586,-4.9296613,7.756615,stand
-2.5390508,-4.723161,7.8595657,stand
-0.33700562,3.0724335,9.353455,stand
-0.82974243,1.953659,9.491516,stand
-1.1034851,4.2031097,9.572449,stand
-4.1146545,9.620834,0.046203613,stand
-2.5330653,-4.832696,7.7703815,stand
-0.865448,3.0224457,9.289185,stand
-0.9320984,2.286911,9.372498,stand
-2.5342624,-4.8973393,7.7093296,stand
-2.380435,-3.3273418,8.905831,stand
-2.0973208,-4.8494554,7.8607626,stand
-2.408567,-4.8763905,7.8446016,stand
-2.0991163,-4.875193,7.8332295,stand
-2.135628,-4.8722005,7.837419,stand
-6.78067,5.0790863,1.0435791,stand
-2.132635,-4.753089,8.002021,stand
-2.7054749,7.342819,2.595581,stand
-2.178125,-4.8817773,7.864354,stand
-2.1230583,-4.868609,7.823054,stand
-2.2822728,-4.8739963,7.778163,stand
-6.1998596,3.6651459,-0.9797363,stand
-0.60598755,2.2940521,9.439148,stand
-2.327164,-4.6525326,7.9631147,stand
-2.6880898,-4.1018662,8.08881,stand
-6.592621,7.3713837,-2.7983398,stand
-0.86068726,2.0441132,9.434387,stand
0.6913257,-3.0490158,8.622718,stand
-0.42269897,3.1581268,9.103516,stand
-2.267309,-4.7040076,7.941567,stand
-3.4925418,-4.299388,7.7410526,stand
-2.784027,9.880295,1.6434326,stand
3.0304608,-6.183026,-2.8604724,stand
-0.7440491,2.877243,9.291565,stand
-2.5983582,7.404709,4.442749,stand
-0.20132446,4.4506683,9.00354,stand
-2.0757728,-4.5166616,8.150461,stand
-2.1416135,-4.6142254,8.041525,stand
-1.8938135,-5.5743003,7.521983,stand
-2.5396495,-4.6776714,7.915829,stand
-2.1817162,-5.0721164,7.6788034,stand
-11.096283,12.448715,0.5437012,stand
-2.1499932,-4.832696,7.8547773,stand
-1.013031,3.017685,9.203491,stand
-1.0344543,2.2083588,9.108276,stand
-2.8802247,-4.226963,8.074445,stand
-2.5617957,-4.931457,7.7266874,stand
-2.841156,8.202133,0.029541016,stand
-2.1458032,-4.968567,7.8062944,stand
-0.7012024,2.5963593,9.293945,stand
-2.8137856,-4.1880574,8.128913,stand
-2.4438813,-4.860828,7.7308774,stand
-0.43936157,2.6558685,9.460571,stand
-2.047641,-4.9548006,7.904457,stand
-2.5582044,-4.855441,7.7290816,stand
0.18667603,4.0460052,8.81311,stand
-0.008514404,4.3364105,8.677429,stand
-0.67977905,2.839157,9.339172,stand
-4.1054573,-5.8825536,6.2650275,stand
-2.1523874,-4.8775873,7.852383,stand
-3.7242737,8.95195,1.017395,stand
-2.617461,-4.948815,7.697957,stand
-3.4909973,9.458969,2.081421,stand
0.7685388,-3.2734723,8.565855,stand
1.3742718,-2.3582888,8.738836,stand
-2.1290438,-4.7560816,7.9673047,stand
-0.45126343,2.479721,9.436768,stand
-2.6084828,-4.9063177,7.7410526,stand
-4.015076,-6.7761893,8.772954,stand
-7.977997,3.9507904,2.800293,stand
-2.5911248,-4.931457,7.6704235,stand
-0.8154602,2.915329,9.163025,stand
-6.785431,6.5572968,5.461548,stand
-0.5583801,2.4130707,9.455811,stand
-0.3869934,2.6963348,9.512939,stand
-2.1577742,-4.8602295,7.867945,stand
3.5877113,-7.7470384,4.7363296,stand
-2.1470003,-4.859631,7.873931,stand
-2.8802247,-4.3760023,7.961918,stand
-2.0626047,-4.9164934,7.864354,stand
-2.184709,-4.7459064,7.9547353,stand
-2.1086931,-4.1198225,8.206725,stand
0.95947635,-2.018312,9.072228,stand
-2.1559787,-4.9063177,7.86615,stand
-2.553416,-3.83192,8.175002,stand
-2.1625626,-4.8739963,7.8529816,stand
-10.265533,6.802475,0.19854736,stand
4.0186677,-7.15567,-3.3411086,stand
-0.63217163,2.27977,9.439148,stand
-2.2260091,-4.55856,8.026561,stand
-2.179322,-4.751293,7.9008656,stand
-2.6252422,-4.9135003,7.7584105,stand
-4.0122986,9.447067,1.0626221,stand
-2.1164744,-4.88477,7.8487916,stand
-7.728058,6.1312103,3.1002197,stand
-2.5629928,-4.9039235,7.7009497,stand
-2.208651,-4.8081555,7.8607626,stand
-2.2068555,-4.859631,7.826047,stand
-3.424347,8.275925,-0.8678589,stand
-1.9500773,-5.5102553,7.5483193,stand
-2.0488381,-4.9613843,7.8589673,stand
0.78529817,-3.2507274,8.557475,stand
-6.028473,7.207138,-4.633606,stand
-2.6234465,-5.851429,7.0275807,stand
-3.386261,8.599655,2.826477,stand
-1.9919758,-5.029021,7.8829093,stand
-0.5845642,3.5175629,9.139221,stand
-0.44888306,3.1509857,9.208252,stand
-2.2002714,-4.88058,7.8446016,stand
-2.2200236,-5.029619,7.7637978,stand
0.7134721,-3.2662897,8.556877,stand
-2.8670566,-3.1232362,8.486248,stand
-2.4983826,8.816269,2.3527832,stand
-2.0057425,-5.3037553,7.679402,stand
0.66858083,-3.007716,8.64666,stand
-2.6276364,-4.823718,7.731476,stand
-1.8561049,-5.424064,7.599795,stand
0.581791,-3.1729157,8.6496525,stand
-2.360683,-4.76087,7.9032598,stand
-1.9776106,-4.9105077,7.915829,stand
-0.06564331,2.658249,8.974976,stand
-2.1452048,-4.6339774,7.973889,stand
-2.212841,-4.999093,7.754221,stand
-2.0386627,-5.2235494,7.662044,stand
-2.203264,-4.7578773,7.9433627,stand
-4.4479065,10.725327,0.9674072,stand
-2.2535424,-3.9995139,8.383896,stand
-2.1697452,-4.8739963,7.8469963,stand
-2.1362264,-4.9559975,7.849989,stand
0.5967548,-3.1310172,8.637681,stand
-0.5583801,2.377365,9.417725,stand
-2.2254105,-4.723161,7.9409685,stand
-0.9059143,3.2533417,9.465332,stand
-3.0250738,-4.003105,8.124723,stand
-2.3008277,-3.1004913,8.552687,stand
-2.795929,8.211655,0.869812,stand
-0.6178894,2.2916718,9.491516,stand
-0.4131775,3.2914276,8.910706,stand
-2.1667526,-4.7506948,7.9571295,stand
-2.5276785,-4.8135424,7.7967176,stand
-2.110489,-4.84766,7.929596,stand
-3.6266785,8.516342,2.7026978,stand
-0.73690796,3.0795746,9.229675,stand
0.84814596,-2.32058,9.258977,stand
-2.917328,9.730331,2.7907715,stand
-1.9057846,-5.283405,7.6961613,stand
-0.79403687,2.691574,9.370117,stand
-7.8208923,6.1835785,2.5527344,stand
-6.7711487,4.8934174,1.138794,stand
-2.1535845,-5.015254,7.814076,stand
-9.256256,5.224289,5.828125,stand
-2.0536265,-4.923676,7.9391727,stand
-0.36795044,3.3295135,9.010681,stand
-2.160767,-4.8548427,7.831434,stand
-2.260725,-4.9996915,7.765593,stand
-2.1493945,-5.120599,7.7254906,stand
-0.40841675,3.1105194,9.143982,stand
-1.572392,-5.122993,7.650073,stand
-11.393829,9.730331,1.5696411,stand
-2.2679076,-4.799776,7.824251,stand
-1.2677307,2.0203094,9.277283,stand
-2.5611973,-4.731541,7.86615,stand
-2.7473464,-4.8003745,7.7069354,stand
-2.546832,-4.6483426,7.9062524,stand
-2.043451,-4.88058,7.8930845,stand
-6.45932,2.222641,-6.5307617,stand
-2.168548,-4.1599255,8.199542,stand
-2.5731683,-4.6273932,7.896077,stand
-2.5659857,-4.8919525,7.754221,stand
-2.6269226,8.935287,2.3265991,stand
-2.5187001,-4.957195,7.6363063,stand
-2.2182279,-4.8536453,7.855974,stand
-0.001373291,4.3102264,8.584595,stand
-0.75357056,2.8534393,8.822632,stand
-2.553416,-4.8614264,7.751228,stand
-6.3974304,6.2478485,2.84552,stand
-1.9099745,-5.2516813,7.6883802,stand
-0.76309204,2.9772186,9.077332,stand
-2.0727801,-4.855441,7.837419,stand
-2.6204538,-4.734534,7.8128786,stand
-2.4899697,-4.9823337,7.6668324,stand
-3.8266296,6.873886,0.52227783,stand
-0.12753296,4.1126556,9.046387,stand
-2.6192567,-4.819528,7.803302,stand
-0.33700562,3.8817596,9.224915,stand
-0.91067505,2.8796234,9.227295,stand
-2.1655555,-4.5118732,7.536947,stand
-2.484583,-4.7860093,7.815273,stand
-2.0518308,-5.2020016,7.7171106,stand
-0.8725891,3.0581512,9.151123,stand
-0.801178,3.3795013,9.270142,stand
-6.9544373,6.8048553,5.435364,stand
-2.260725,-4.4059296,7.9188223,stand
-2.9580362,-3.994127,8.304887,stand
-0.74642944,2.851059,9.203491,stand
-2.2337902,-4.993706,7.7428484,stand
-2.5145104,-4.911106,7.757812,stand
-1.8009338,5.4718475,2.6955566,stand
-1.9614497,-4.9182887,7.9667063,stand
-2.1667526,-4.985925,7.8332295,stand
-2.2200236,-4.7279496,7.928399,stand
-5.361969,5.5408783,1.9933472,stand
-3.662384,11.684616,-1.1201782,stand
-3.0909145,-4.36044,7.8733325,stand
-2.1739352,-3.3291376,8.453327,stand
-2.4666264,-4.7896004,7.8308353,stand
-2.15538,-4.8398786,7.855974,stand
-2.1015105,-4.841076,7.863157,stand
-2.1763294,-4.9661727,7.790134,stand
-1.893215,-4.5298295,8.353969,stand
-2.462677,7.7236786,2.1575928,stand
-2.9460652,-5.142745,7.6147585,stand
-2.5516205,-4.708796,7.9421654,stand
-2.0817583,-4.931457,7.8146744,stand
0.670975,-3.0502129,8.604162,stand
-2.285864,-5.026028,7.7320743,stand
-2.5103204,-4.9105077,7.7374616,stand
-2.168548,-4.84766,7.8613615,stand
-0.41793823,3.3437958,9.182068,stand
-2.1829133,-4.8147397,7.8745294,stand
-2.2571337,-5.0116625,7.753622,stand
-2.5851393,-5.9681463,6.927024,stand
-1.9632454,-5.245696,7.678205,stand
-2.272696,-4.941034,7.7649946,stand
-3.256713,-3.0005333,7.984064,stand
-1.9752164,-6.3344593,6.7863646,stand
-1.9375077,-5.3863554,7.5842323,stand
-2.3666685,-5.0583496,7.642292,stand
-0.72976685,3.1295624,9.308228,stand
1.3611037,-0.6338649,8.127118,stand
-2.1296425,-4.9865236,7.7985134,stand
-2.4091654,-4.701015,7.9475527,stand
-2.0189106,-4.805163,7.884106,stand
-2.2014685,-4.703409,7.941567,stand
-1.5557556,2.684433,9.427246,stand
-2.1152773,-4.88477,7.8212585,stand
-2.3630772,-4.95899,7.778163,stand
-3.1053772,8.863876,1.6172485,stand
0.5967548,-3.1878796,8.613141,stand
-3.4790955,5.6122894,-1.3248901,stand
-6.671173,6.4335175,3.9333496,stand
-2.556409,-4.8542438,7.760206,stand
-2.023699,-5.204396,7.66384,stand
1.8860323,-1.822586,8.771158,stand
-0.9725647,2.896286,9.384399,stand
-1.3248596,1.9679413,9.329651,stand
0.8984242,-2.142212,8.907627,stand
-2.1583729,-4.972757,7.7733746,stand
5.86759,-4.0839095,7.3777328,stand
-1.9925743,-4.677073,7.925406,stand
-3.300407,-4.226963,7.4124484,stand
-2.2134395,-4.705205,7.964312,stand
0.15097046,3.910324,8.855957,stand
-4.2289124,3.865097,-6.385559,stand
-2.544438,-4.8775873,7.762002,stand
-2.5366566,-4.8506527,7.74225,stand
-3.7314148,9.232834,1.2625732,stand
-0.69644165,3.2771454,9.117798,stand
-2.1080947,-4.7602715,7.915829,stand
-0.8416443,2.832016,9.481995,stand
-2.2164323,-4.7135844,7.952341,stand
-2.2104468,-4.696825,7.9732904,stand
-2.2768857,-5.006874,7.7440453,stand
-2.1990743,-4.7243586,7.9996266,stand
-2.3983915,-4.881179,7.784148,stand
-2.2158337,-5.0517654,7.763199,stand
-0.7749939,3.3985443,9.346313,stand
-2.665345,-5.8628016,7.0102224,stand
3.9456444,-7.6333137,4.4298716,stand
-8.856354,3.7508392,2.4503784,stand
-2.132635,-4.8668137,7.8571715,stand
-2.6300306,-4.531027,7.901464,stand
-2.2301989,-4.7135844,7.9445596,stand
-2.1775265,-5.8771667,7.1808095,stand
-0.16799927,3.7675018,9.010681,stand
-6.4093323,8.283066,0.16998291,stand
-2.202067,-4.730344,7.943961,stand
-2.7527335,-4.2155905,8.074445,stand
-0.82974243,3.0557709,9.063049,stand
-2.5091233,-4.872799,7.7332716,stand
-7.875641,3.774643,2.164734,stand
-2.5037365,-4.9583917,7.7290816,stand
-1.2058411,1.3657074,9.584351,stand
-2.2110453,-4.8243165,7.8829093,stand
0.6476316,-2.971803,8.6813755,stand
-7.363861,4.000778,1.3006592,stand
-0.79403687,2.9272308,9.360596,stand
-2.791639,-4.817134,7.7081323,stand
-2.4558525,-4.7884035,7.820061,stand
-3.627814,-2.2337902,8.159439,stand
-2.1811178,-4.821324,7.9074497,stand
-2.2260091,-5.0026846,7.7608047,stand
-2.1709423,-4.741118,7.9876556,stand
-1.8531121,-6.4864907,6.8013287,stand
-2.0847511,-4.983531,7.81228,stand
0.6536171,-3.0789435,8.604162,stand
-2.1308396,-4.895544,7.805696,stand
-2.1769278,-4.7680526,7.903858,stand
-0.8321228,2.60112,9.2439575,stand
-3.4871547,-1.3299791,8.210316,stand
1.6819267,-1.216853,8.085817,stand
-2.0973208,-5.2636523,7.579444,stand
-1.2344055,-0.77900696,9.382019,stand
-0.20132446,3.5342255,9.089233,stand
-2.4522612,-4.8189297,7.7691846,stand
-1.4248352,2.3845062,9.077332,stand
-6.7759094,6.181198,-0.72265625,stand
-2.6102784,-4.723161,7.8410106,stand
-1.8716671,-5.101445,7.7733746,stand
-3.0340521,-5.0014873,7.439383,stand
-4.014679,5.238571,-3.8171387,stand
-2.2158337,-5.0421886,7.736264,stand
-2.1505916,-4.2676644,8.174403,stand
-0.52505493,3.3342743,9.0963745,stand
-0.43936157,3.4080658,9.3272705,stand
-2.2296004,-4.7285485,7.9194207,stand
-2.7292786,8.975754,3.8690796,stand
-2.9831753,-2.082357,8.422203,stand
-2.1529858,-4.920683,7.8308353,stand
-6.8139954,4.8434296,1.6672363,stand
-2.4899697,-4.8255134,7.7907324,stand
0.17715454,4.134079,8.891663,stand
-2.1733365,-4.8620253,7.839813,stand
-1.1582336,2.5154266,9.343933,stand
-5.021576,10.537277,0.31280518,stand
-1.9776106,-4.8668137,7.9463553,stand
0.99060094,-1.5915456,8.94773,stand
-2.19668,-4.683657,8.013393,stand
-2.391209,-4.6273932,7.93199,stand
-2.0416555,-4.785411,7.9170265,stand
-2.2290018,-4.7506948,7.924209,stand
-2.1871033,-4.8536453,7.8835077,stand
-2.1709423,-4.8380833,7.848193,stand
-2.2307975,-4.746505,7.904457,stand
-2.8712463,-4.5082817,8.576031,stand
-2.0488381,-4.8440685,7.909844,stand
-2.4702177,-4.8057613,7.8308353,stand
-2.8311436,-2.9005754,8.030152,stand
-2.8419175,-6.163274,6.6229606,stand
-2.9720764,8.068832,1.6148682,stand
-2.9376855,-5.29777,7.423821,stand
4.079121,-6.7606273,4.0467997,stand
-0.9797058,4.172165,9.489136,stand
-0.68930054,2.8486786,8.825012,stand
-0.8392639,3.1509857,9.227295,stand
-2.2337902,-5.015254,7.855376,stand
-2.273893,-4.7429137,7.8829093,stand
-2.3439236,-4.833295,7.8428063,stand
-2.193695,9.056686,1.9838257,stand
-2.1709423,-4.9853263,7.793725,stand
-2.3253684,-4.633379,7.881712,stand
-6.702118,8.083115,-0.81311035,stand
-5.9499207,7.3690033,0.18426514,stand
-2.9149475,8.106918,1.8171997,stand
-1.934515,-4.9661727,7.763199,stand
-2.1775265,-4.984728,7.7799582,stand
-2.8604724,-4.6405616,7.7614036,stand
-2.1691468,-4.894945,7.8709383,stand
-0.7892761,2.8724823,9.201111,stand
-2.5288756,-4.88058,7.7506294,stand
-2.1930888,-4.8680105,7.863157,stand
-2.4570496,-4.9105077,7.753622,stand
-2.1865046,-5.0122614,7.766192,stand
-2.528277,-4.920683,7.752425,stand
-2.0931308,-4.9045224,7.840412,stand
-2.1410148,-4.868609,7.9032598,stand
-0.7987976,2.9462738,9.265381,stand
-2.1535845,-4.9416323,7.820061,stand
-1.2153625,1.8346405,9.681946,stand
-2.1960814,-4.683657,7.915829,stand
-2.191293,-4.763264,7.9409685,stand
-2.1996727,-4.7494974,7.9206176,stand
-3.245819,8.273544,1.6481934,stand
-1.8387469,-6.287772,6.7887588,stand
-2.9458923,8.95433,-3.1672974,stand
-1.3558044,-1.4502716,8.924988,stand
-1.1844177,-0.8837433,8.920227,stand
-2.5582044,-4.865018,7.7649946,stand
-2.393603,-4.8261123,7.7649946,stand
-2.1535845,-4.853047,7.8428063,stand
-2.1679497,-5.0344076,7.77517,stand
-2.2290018,-4.8536453,7.8463974,stand
-2.183512,-4.96318,7.826047,stand
-0.04421997,4.39592,8.798828,stand
-2.2002714,-4.779425,7.916428,stand
-2.0111294,-4.799177,7.9236107,stand
-7.470978,9.311386,-4.716919,stand
-3.2601013,8.271164,1.5053711,stand
-2.4157495,-4.9524064,7.712322,stand
0.04147339,4.2340546,8.829773,stand
-2.5713725,-4.924873,7.750031,stand
-2.3122003,-4.5699325,7.9667063,stand
-0.67263794,2.460678,9.310608,stand
-2.9530334,7.9093475,1.4030151,stand
-1.3754689,-5.392939,7.890092,stand
-2.1200657,-4.935647,7.8302364,stand
-2.1374235,-4.9667716,7.840412,stand
-2.146402,-4.903325,7.864354,stand
-0.9892273,2.5535126,9.786682,stand
-7.7828064,6.7405853,3.7262573,stand
-2.0895395,-4.8177323,7.943961,stand
-8.499298,12.132126,3.4620361,stand
-2.259528,-5.0020857,7.7590094,stand
-1.2106018,3.300949,9.717651,stand
-2.0416555,-5.341464,7.5704656,stand
-1.0701599,2.3940277,9.208252,stand
-4.4145813,7.7998505,-4.326538,stand
-2.099715,-4.8620253,7.840412,stand
-2.1386206,-4.8733974,7.835025,stand
-5.3905334,9.099533,1.5006104,stand
-2.1068976,-4.867412,7.89907,stand
-2.1769278,-4.871602,7.845799,stand
1.6807296,-2.4049757,8.920795,stand
-2.7459412,8.173569,1.7814941,stand
-2.8072014,-4.282628,8.041525,stand
-7.8875427,6.731064,4.4070435,stand
-6.2831726,8.837692,-4.038513,stand
-4.566925,9.435165,-0.056152344,stand
-2.070386,-4.820725,7.9391727,stand
-2.172738,-4.8536453,7.826047,stand
-2.1697452,-4.7866077,7.924209,stand
-2.1374235,-4.8267107,7.8505874,stand
-2.5773582,-4.871003,7.7386584,stand
-2.9191303,-4.3915644,8.084022,stand
-2.5743654,-4.988918,7.65546,stand
-5.6928406,13.086655,0.22235107,stand
-2.7697449,6.669174,0.65319824,stand
-2.2732944,-4.6657004,7.827842,stand
-2.1817162,-5.0421886,7.7063365,stand
-2.147599,-4.8877625,7.9834657,stand
-1.9632454,-5.187038,7.727885,stand
-7.280548,6.9786224,2.5003662,stand
-2.5719712,-5.5246205,7.2370734,stand
-7.16391,8.442551,2.0980835,stand
-2.5420437,-4.9105077,7.7530236,stand
-2.1230583,-3.068768,8.7771435,stand
-6.1094055,7.040512,2.069519,stand
-2.6276364,-4.7560816,7.768586,stand
-2.1601684,-4.8781857,7.912238,stand
-2.2122424,-4.743512,7.9008656,stand
-2.219425,-4.71119,7.9367785,stand
-2.5731683,-4.882974,7.78355,stand
-2.143409,-4.807557,7.9170265,stand
-2.9673157,8.880539,1.2363892,stand
-2.2637177,-5.079299,7.707534,stand
-3.450531,8.9995575,1.7624512,stand
-2.4037786,-5.0613422,7.681796,stand
-1.5986023,2.4868622,9.205872,stand
-4.438385,5.2266693,1.5625,stand
-2.8083985,-5.8125234,7.0820484,stand
-6.353014,-5.510854,5.442619,stand
-2.1098902,-4.8853683,7.884106,stand
-3.7290344,9.128098,2.9502563,stand
-3.0831332,-4.5100775,7.7548194,stand
-6.105214,-5.245097,5.442619,stand
-2.2337902,-4.993706,7.7428484,stand
-2.12246,-4.7614684,7.957728,stand
-2.6018987,-4.9613843,7.753622,stand
-5.9400144,-5.100847,5.3821654,stand
-2.1667526,-3.5290532,8.398261,stand
-2.1511903,-4.9069166,7.863157,stand
-2.172738,-4.8620253,7.896077,stand
-2.1350293,-4.647744,7.9343843,stand
-2.0039468,-4.895544,7.852383,stand
-2.171541,-4.6363716,8.021174,stand
-2.1517887,-4.735132,7.823054,stand
-2.160767,-4.8261123,7.848193,stand
-2.1218612,-4.980538,7.813477,stand
-1.9991584,-4.796783,7.9313917,stand
-2.5995045,-4.7901993,7.7853456,stand
-2.2307975,-4.766257,7.8811135,stand
-2.2056582,-5.0242324,7.772177,stand
-2.6473885,-4.629189,7.9463553,stand
-0.81069946,3.0724335,9.234436,stand
-0.82736206,2.915329,9.234436,stand
-2.2056582,-4.718373,7.955932,stand
-2.296638,-4.530428,7.979874,stand
-8.220795,4.519699,2.8550415,stand
-2.066196,-5.109825,7.741651,stand
-2.203264,-4.7046065,7.9487495,stand
-2.9759927,-4.124611,7.9828672,stand
-2.0937295,-4.92607,7.8613615,stand
0.95827925,-2.2002714,8.823831,stand
-2.5713725,-5.9489927,6.9132576,stand
-2.0847511,-4.747103,7.939771,stand
-0.84402466,2.4678192,9.189209,stand
-2.5617957,-4.9320555,7.7266874,stand
-0.72976685,3.184311,9.224915,stand
-2.184709,-4.71119,7.9385743,stand
-1.620276,-5.1798553,7.911041,stand
-2.0009542,-4.84766,7.923012,stand
-1.9979613,-5.3276973,7.6201453,stand
-0.23464966,4.3887787,8.727417,stand
-6.2427063,4.629196,3.0645142,stand
-2.5755625,-4.807557,7.8027034,stand
-2.2331917,-4.730344,7.897873,stand
-2.144606,-4.8584337,7.86615,stand
-0.56314087,2.5154266,9.441528,stand
-1.9955671,-4.8895583,7.8793178,stand
-2.533664,-4.865018,7.7506294,stand
-9.818024,1.7299042,-0.72265625,walk
-11.586141,-0.15263036,1.1593921,walk
-4.136078,3.3533173,-7.149658,walk
-9.875153,5.2957,-5.385803,walk
-8.273163,-2.550003,-6.9092407,walk
1.7172546,1.2276459,-6.84021,walk
-11.192893,-1.0229226,-0.9163807,walk
-11.159374,-0.789488,-0.2789245,walk
-9.386468,-0.08319851,-0.6428431,walk
-10.516531,-1.0672154,0.3345897,walk
-9.36911,-1.6633717,-0.5434838,walk
0.2295227,8.585373,0.83410645,walk
-0.2394104,10.23735,-1.3582153,walk
-8.318055,-1.7794905,0.58777654,walk
-9.600749,0.4878186,-1.0690111,walk
-12.501324,-0.84814596,1.0947487,walk
-8.016386,-1.5053543,-1.3910311,walk
-8.3629465,0.046686932,-0.98940384,walk
-11.605893,0.06703765,0.89603,walk
-10.484209,0.10115502,-1.5747862,walk
-3.7742615,7.3047333,-9.177734,walk
-11.8022175,-0.21068975,-1.407192,walk
-9.125336,3.1486053,0.82696533,walk
-7.8428063,-0.074220255,-0.6907272,walk
